client_id,age,gender,state,occupation,income,income_band,join_year,nationality,marital,education
C100355,43,Male,NSW,Unemployed,117345,Medium,2023,Australian,single,university.degree
C100356,36,Female,NSW,Blue-Collar,90113,Medium,2024,New Zealander,single,high.school
C100357,32,Male,VIC,Blue-Collar,83644,Medium,2023,Australian,married,basic.9y
C100358,33,Male,QLD,Services,71090,Low,2019,Indian,married,basic.4y
C100359,58,Male,QLD,Entrepreneur,94930,Medium,2024,Australian,married,basic.4y
C100360,40,Female,NSW,Unemployed,99670,Medium,2020,Australian,divorced,high.school
C100361,57,Male,WA,Management,123851,Medium,2023,Australian,married,university.degree
C100362,45,Male,NSW,Technician,116548,Medium,2022,British,married,high.school
C100363,42,Female,NSW,Blue-Collar,69198,Low,2024,Australian,married,basic.4y
C100364,46,Male,QLD,Admin,103600,Medium,2021,Australian,married,university.degree
C100365,36,Female,QLD,Technician,125177,Medium,2022,Australian,married,university.degree
C100366,41,Male,NSW,Self-Employed,88627,Medium,2020,Australian,married,high.school
C100367,57,Male,VIC,Admin,90583,Medium,2021,Australian,divorced,basic.9y
C100368,49,Female,QLD,Blue-Collar,97278,Medium,2024,Australian,married,basic.9y
C100369,56,Male,VIC,Management,118033,Medium,2023,Australian,divorced,high.school
C100370,37,Male,NSW,Blue-Collar,84787,Medium,2021,Australian,married,basic.9y
C100371,37,Female,WA,Blue-Collar,100598,Medium,2021,Australian,married,basic.9y
C100372,46,Female,NSW,Admin,104882,Medium,2019,Australian,single,high.school
C100373,22,Female,NSW,Blue-Collar,82002,Medium,2023,Australian,single,basic.9y
C100374,43,Female,VIC,Services,107099,Medium,2023,Australian,married,high.school
C100375,49,Female,VIC,Blue-Collar,140282,High,2024,Australian,married,unknown
C100376,41,Male,SA,Technician,91688,Medium,2022,Australian,married,basic.6y
C100377,38,Female,WA,Admin,74258,Low,2024,Australian,single,university.degree
C100378,33,Female,NSW,Admin,99301,Medium,2019,New Zealander,married,basic.9y
C100379,49,Male,QLD,Admin,102158,Medium,2019,Chinese,married,university.degree
C100380,30,Male,NSW,Blue-Collar,97495,Medium,2022,Other,single,unknown
C100381,33,Male,VIC,Admin,95765,Medium,2024,Other,married,basic.9y
C100382,34,Male,NSW,Management,80473,Medium,2024,Australian,single,university.degree
C100383,30,Male,VIC,Student,89580,Medium,2021,Indian,single,unknown
C100384,59,Male,NSW,Management,80735,Medium,2022,British,married,basic.4y
C100385,59,Female,VIC,Management,90420,Medium,2022,Australian,married,basic.4y
C100386,41,Male,QLD,Self-Employed,113326,Medium,2024,Other,married,university.degree
C100387,48,Male,NSW,Housemaid,99190,Medium,2019,Australian,married,basic.6y
C100388,28,Female,VIC,Unknown,109815,Medium,2019,Chinese,single,unknown
C100389,44,Male,QLD,Services,84347,Medium,2021,Australian,married,high.school
C100390,59,Male,VIC,Retired,94429,Medium,2019,Other,unknown,university.degree
C100391,50,Male,VIC,Management,103452,Medium,2024,Other,married,high.school
C100392,35,Male,WA,Admin,90089,Medium,2021,Australian,married,university.degree
C100393,42,Male,NSW,Admin,96713,Medium,2020,Australian,married,high.school
C100394,45,Female,QLD,Admin,98673,Medium,2020,Other,married,basic.9y
C100395,36,Male,NSW,Technician,105559,Medium,2020,Australian,married,professional.course
C100396,56,Female,QLD,Services,120622,Medium,2021,Australian,married,high.school
C100397,29,Male,TAS,Blue-Collar,73601,Low,2019,Chinese,divorced,basic.4y
C100398,41,Male,NT,Self-Employed,114411,Medium,2020,Indian,married,university.degree
C100399,42,Female,WA,Blue-Collar,80444,Medium,2022,Other,married,basic.9y
C100400,52,Male,WA,Services,105945,Medium,2023,Indian,single,high.school
C100401,48,Male,QLD,Services,107061,Medium,2024,Australian,married,high.school
C100402,31,Male,NSW,Blue-Collar,92896,Medium,2021,Indian,married,high.school
C100403,43,Female,VIC,Unemployed,109825,Medium,2022,Australian,married,university.degree
C100404,36,Male,NSW,Blue-Collar,83054,Medium,2024,Australian,married,basic.4y
C100405,42,Male,NSW,Entrepreneur,100910,Medium,2020,Australian,married,university.degree
C100406,52,Male,WA,Services,99689,Medium,2022,Australian,divorced,basic.6y
C100407,39,Male,TAS,Admin,98604,Medium,2020,Australian,married,high.school
C100408,36,Female,VIC,Services,70583,Low,2023,Australian,married,high.school
C100409,42,Female,NSW,Blue-Collar,73342,Low,2024,Australian,married,basic.9y
C100410,41,Female,VIC,Admin,72564,Low,2022,Australian,married,high.school
C100411,55,Female,NSW,Technician,74547,Low,2022,New Zealander,married,basic.4y
C100412,30,Female,QLD,Blue-Collar,70561,Low,2024,British,married,basic.9y
C100413,57,Male,QLD,Retired,108443,Medium,2024,Australian,unknown,basic.4y
C100414,45,Female,NSW,Entrepreneur,82231,Medium,2021,Other,married,basic.4y
C100415,51,Male,TAS,Blue-Collar,91923,Medium,2023,Australian,married,basic.4y
C100416,39,Male,VIC,Self-Employed,105421,Medium,2019,Australian,single,basic.9y
C100417,47,Female,NSW,Admin,111382,Medium,2020,Other,married,high.school
C100418,27,Male,VIC,Services,86020,Medium,2024,New Zealander,married,high.school
C100419,34,Female,WA,Technician,121943,Medium,2019,Australian,single,university.degree
C100420,57,Female,NSW,Blue-Collar,95756,Medium,2024,Australian,married,basic.4y
C100421,43,Male,VIC,Entrepreneur,73901,Low,2022,Australian,married,basic.4y
C100422,49,Male,QLD,Blue-Collar,80717,Medium,2024,Australian,married,basic.4y
C100423,39,Male,VIC,Management,86184,Medium,2023,Australian,married,university.degree
C100424,38,Female,QLD,Blue-Collar,67842,Low,2024,Chinese,married,basic.4y
C100425,49,Female,QLD,Blue-Collar,90554,Medium,2024,Australian,married,basic.9y
C100426,58,Male,NSW,Management,112243,Medium,2022,Australian,married,basic.6y
C100427,43,Female,WA,Technician,130499,Medium,2024,Australian,married,professional.course
C100428,50,Male,NSW,Unknown,108614,Medium,2021,Other,married,unknown
C100429,31,Female,QLD,Services,94964,Medium,2021,Australian,married,high.school
C100430,43,Female,VIC,Self-Employed,97263,Medium,2021,Other,divorced,university.degree
C100431,43,Female,VIC,Self-Employed,101446,Medium,2022,Australian,married,basic.9y
C100432,30,Male,QLD,Self-Employed,97127,Medium,2023,Australian,single,university.degree
C100433,27,Male,QLD,Services,71879,Low,2019,Australian,single,professional.course
C100434,51,Male,QLD,Services,132390,Medium,2022,Australian,married,unknown
C100435,37,Female,NSW,Technician,97490,Medium,2023,Australian,married,professional.course
C100436,46,Male,QLD,Housemaid,88293,Medium,2023,Other,married,basic.9y
C100437,35,Male,NSW,Blue-Collar,80613,Medium,2024,Australian,married,professional.course
C100438,47,Female,NSW,Admin,98099,Medium,2024,Australian,divorced,university.degree
C100439,46,Female,NSW,Management,118535,Medium,2024,Australian,married,unknown
C100440,40,Female,WA,Technician,105029,Medium,2021,Australian,married,professional.course
C100441,26,Female,WA,Housemaid,95644,Medium,2019,Australian,married,university.degree
C100442,32,Female,NSW,Blue-Collar,84743,Medium,2020,Australian,divorced,basic.9y
C100443,45,Male,QLD,Management,124898,Medium,2021,Indian,married,university.degree
C100444,34,Male,QLD,Admin,76787,Medium,2023,Indian,married,basic.9y
C100445,47,Female,NSW,Blue-Collar,92928,Medium,2021,Australian,married,unknown
C100446,42,Male,VIC,Technician,121807,Medium,2024,Indian,married,professional.course
C100447,57,Female,NSW,Technician,100272,Medium,2020,Other,married,basic.4y
C100448,57,Male,SA,Technician,117625,Medium,2024,Australian,married,basic.4y
C100449,38,Male,QLD,Blue-Collar,83101,Medium,2024,Australian,married,basic.4y
C100450,57,Female,SA,Technician,102676,Medium,2021,Australian,married,basic.4y
C100451,28,Male,VIC,Student,89585,Medium,2019,Australian,single,basic.9y
C100452,60,Female,VIC,Management,145212,High,2024,Australian,married,university.degree
C100453,48,Female,VIC,Admin,131724,Medium,2024,Other,married,university.degree
C100454,47,Female,NSW,Technician,114083,Medium,2019,Indian,married,professional.course
C100455,40,Male,VIC,Admin,91422,Medium,2020,Australian,married,high.school
C100456,51,Female,QLD,Management,123565,Medium,2024,Australian,married,professional.course
C100457,48,Female,QLD,Unemployed,87652,Medium,2024,Australian,single,basic.4y
C100458,54,Male,WA,Housemaid,98497,Medium,2019,British,married,basic.4y
C100459,40,Female,NSW,Blue-Collar,83390,Medium,2024,Australian,married,basic.6y
C100460,44,Female,VIC,Admin,93167,Medium,2021,Chinese,single,basic.9y
C100461,42,Male,NSW,Technician,92000,Medium,2023,Australian,divorced,high.school
C100462,52,Female,VIC,Self-Employed,98325,Medium,2020,Australian,married,university.degree
C100463,31,Male,NSW,Blue-Collar,54674,Low,2022,Australian,single,basic.9y
C100464,32,Female,QLD,Services,77691,Medium,2019,Australian,married,high.school
C100465,44,Female,QLD,Admin,87396,Medium,2023,Australian,married,high.school
C100466,39,Female,TAS,Management,82932,Medium,2020,Australian,married,basic.6y
C100467,57,Male,QLD,Management,138997,Medium,2023,Australian,married,professional.course
C100468,52,Female,NSW,Admin,102472,Medium,2021,Australian,married,basic.4y
C100469,42,Male,NSW,Management,94955,Medium,2021,Australian,married,university.degree
C100470,42,Female,NSW,Technician,113173,Medium,2023,Australian,single,professional.course
C100471,43,Female,NSW,Management,98965,Medium,2023,Australian,married,professional.course
C100472,31,Male,SA,Admin,78438,Medium,2020,Australian,divorced,high.school
C100473,29,Male,NSW,Admin,92874,Medium,2019,Australian,married,university.degree
C100474,57,Male,NSW,Blue-Collar,102080,Medium,2024,Australian,divorced,basic.4y
C100475,44,Female,QLD,Blue-Collar,86529,Medium,2022,Indian,married,basic.9y
C100476,59,Male,NSW,Unknown,145616,High,2023,Australian,married,unknown
C100477,39,Female,VIC,Blue-Collar,65647,Low,2022,Australian,married,basic.4y
C100478,57,Female,NSW,Retired,120526,Medium,2021,Australian,married,university.degree
C100479,41,Male,QLD,Management,140322,High,2023,Other,married,unknown
C100480,37,Female,QLD,Technician,100427,Medium,2023,Australian,single,high.school
C100481,38,Male,NSW,Services,113399,Medium,2019,Australian,married,high.school
C100482,42,Male,QLD,Retired,87798,Medium,2021,Other,married,basic.4y
C100483,49,Female,VIC,Unknown,131319,Medium,2020,Australian,married,unknown
C100484,54,Female,VIC,Management,98519,Medium,2021,New Zealander,married,basic.6y
C100485,36,Female,VIC,Admin,94555,Medium,2024,Australian,married,university.degree
C100486,32,Female,QLD,Admin,83846,Medium,2024,Chinese,single,university.degree
C100487,35,Male,QLD,Technician,108214,Medium,2020,Australian,married,professional.course
C100488,45,Female,NSW,Housemaid,94132,Medium,2024,Australian,married,professional.course
C100489,56,Male,NSW,Technician,135887,Medium,2023,Chinese,married,unknown
C100490,34,Male,NSW,Technician,118723,Medium,2020,Australian,married,university.degree
C100491,41,Male,WA,Unemployed,103248,Medium,2022,New Zealander,married,basic.9y
C100492,41,Male,QLD,Services,91815,Medium,2024,Australian,married,basic.9y
C100493,36,Male,WA,Blue-Collar,89248,Medium,2020,Indian,married,basic.9y
C100494,32,Female,QLD,Admin,89496,Medium,2024,Australian,single,university.degree
C100495,31,Male,NSW,Services,101477,Medium,2021,Australian,married,high.school
C100496,38,Male,VIC,Technician,83623,Medium,2024,Australian,married,professional.course
C100497,35,Male,TAS,Admin,91723,Medium,2020,Australian,divorced,university.degree
C100498,53,Male,WA,Admin,83660,Medium,2024,Australian,married,professional.course
C100499,51,Male,VIC,Admin,73909,Low,2024,Indian,married,basic.6y
C100500,56,Female,NSW,Entrepreneur,132366,Medium,2024,Australian,married,university.degree
C100501,33,Female,QLD,Admin,90792,Medium,2023,Australian,married,basic.9y
C100502,33,Female,NSW,Admin,71416,Low,2020,Australian,married,basic.9y
C100503,51,Male,SA,Services,89220,Medium,2023,Other,divorced,high.school
C100504,39,Female,VIC,Services,61476,Low,2022,Australian,married,high.school
C100505,45,Male,NSW,Entrepreneur,100128,Medium,2022,Australian,married,university.degree
C100506,40,Male,VIC,Technician,139845,Medium,2024,Australian,single,university.degree
C100507,60,Male,NSW,Unknown,138919,Medium,2021,Australian,single,unknown
C100508,33,Male,NSW,Technician,98135,Medium,2023,Australian,married,university.degree
C100509,47,Male,NSW,Blue-Collar,102231,Medium,2024,Indian,married,high.school
C100510,48,Female,VIC,Blue-Collar,68268,Low,2020,Australian,married,basic.4y
C100511,43,Female,SA,Entrepreneur,90882,Medium,2024,British,married,high.school
C100512,37,Female,QLD,Management,103444,Medium,2020,Australian,married,university.degree
C100513,50,Male,VIC,Services,101867,Medium,2022,Australian,married,basic.9y
C100514,59,Male,QLD,Entrepreneur,117540,Medium,2023,Other,married,high.school
C100515,32,Female,NSW,Technician,111636,Medium,2021,New Zealander,married,unknown
C100516,42,Female,VIC,Housemaid,92320,Medium,2023,Australian,single,basic.4y
C100517,52,Male,NSW,Blue-Collar,82140,Medium,2024,Australian,married,basic.4y
C100518,42,Male,VIC,Blue-Collar,117174,Medium,2020,Other,married,unknown
C100519,42,Female,TAS,Admin,124747,Medium,2021,Australian,married,unknown
C100520,40,Male,NSW,Management,79158,Medium,2024,Australian,married,basic.9y
C100521,38,Male,QLD,Blue-Collar,74848,Low,2024,Australian,married,basic.9y
C100522,39,Male,NSW,Blue-Collar,98879,Medium,2024,Australian,married,basic.6y
C100523,39,Female,NSW,Blue-Collar,80554,Medium,2022,British,married,basic.6y
C100524,38,Female,QLD,Admin,104646,Medium,2022,British,married,high.school
C100525,47,Female,TAS,Admin,104140,Medium,2020,Australian,single,unknown
C100526,30,Female,VIC,Services,106861,Medium,2020,Australian,single,high.school
C100527,38,Female,NSW,Admin,89378,Medium,2023,Australian,divorced,high.school
C100528,39,Male,QLD,Technician,113049,Medium,2023,Australian,divorced,university.degree
C100529,44,Male,VIC,Admin,111677,Medium,2020,Australian,married,high.school
C100530,36,Male,TAS,Admin,81759,Medium,2023,Australian,married,high.school
C100531,41,Female,WA,Services,87457,Medium,2024,Australian,married,high.school
C100532,41,Female,VIC,Blue-Collar,79167,Medium,2023,Australian,married,basic.6y
C100533,35,Female,NSW,Blue-Collar,88378,Medium,2021,New Zealander,married,basic.9y
C100534,41,Female,NSW,Technician,82361,Medium,2024,Indian,married,high.school
C100535,36,Female,QLD,Services,102150,Medium,2021,Australian,married,high.school
C100536,35,Female,NSW,Admin,78785,Medium,2021,Australian,single,high.school
C100537,33,Male,VIC,Blue-Collar,88024,Medium,2022,British,single,basic.4y
C100538,38,Female,WA,Admin,52069,Low,2023,New Zealander,single,basic.6y
C100539,33,Female,NSW,Self-Employed,91811,Medium,2023,British,married,university.degree
C100540,55,Female,VIC,Self-Employed,103212,Medium,2024,Australian,married,unknown
C100541,36,Male,QLD,Blue-Collar,73885,Low,2022,British,single,basic.9y
C100542,57,Male,NSW,Technician,124722,Medium,2023,Australian,married,professional.course
C100543,32,Female,NSW,Entrepreneur,93449,Medium,2019,Australian,single,university.degree
C100544,30,Female,SA,Self-Employed,85159,Medium,2020,Australian,single,high.school
C100545,43,Female,QLD,Admin,97140,Medium,2019,Australian,married,professional.course
C100546,46,Male,QLD,Admin,107541,Medium,2020,Australian,married,university.degree
C100547,35,Male,NSW,Admin,73148,Low,2022,Australian,divorced,high.school
C100548,34,Male,WA,Admin,103382,Medium,2021,Other,single,university.degree
C100549,50,Female,QLD,Blue-Collar,96652,Medium,2024,Australian,married,basic.4y
C100550,39,Female,QLD,Admin,103770,Medium,2020,Australian,single,university.degree
C100551,39,Male,SA,Blue-Collar,93028,Medium,2023,Indian,married,basic.9y
C100552,42,Male,QLD,Entrepreneur,90157,Medium,2021,New Zealander,married,basic.6y
C100553,57,Male,NSW,Retired,144871,High,2024,Australian,married,university.degree
C100554,45,Female,QLD,Blue-Collar,83405,Medium,2020,Chinese,married,basic.4y
C100555,40,Female,NSW,Technician,86115,Medium,2021,Australian,married,basic.4y
C100556,42,Male,NSW,Blue-Collar,83358,Medium,2023,Australian,married,high.school
C100557,40,Female,NSW,Technician,77413,Medium,2019,British,married,basic.4y
C100558,38,Female,QLD,Blue-Collar,63566,Low,2023,Australian,single,basic.4y
C100559,39,Male,QLD,Blue-Collar,72184,Low,2023,Australian,married,basic.6y
C100560,41,Male,VIC,Blue-Collar,80202,Medium,2022,Australian,married,basic.4y
C100561,39,Male,VIC,Blue-Collar,86862,Medium,2023,Chinese,married,basic.6y
C100562,41,Female,VIC,Blue-Collar,81664,Medium,2023,Australian,married,basic.4y
C100563,45,Female,NSW,Admin,95064,Medium,2023,New Zealander,married,university.degree
C100564,35,Female,QLD,Admin,106552,Medium,2022,Australian,divorced,university.degree
C100565,35,Female,VIC,Admin,87123,Medium,2019,Australian,married,basic.6y
